date,time,light,other,datetime
05-05-2024,00:55:36:16621,0.5015314450097698,0.9593359788278336,2024-05-05 00:55:36.166210
05-05-2024,00:55:36:18341,0.0948834179901905,0.7115996665236879,2024-05-05 00:55:36.183410
05-05-2024,00:55:36:22332,0.3550423069543664,0.7443347208630475,2024-05-05 00:55:36.223320
05-05-2024,00:55:36:31999,0.0568062436508794,0.9929959676959174,2024-05-05 00:55:36.319990
05-05-2024,00:55:36:39998,0.6716931552310406,0.3899969716247861,2024-05-05 00:55:36.399980
05-05-2024,00:55:36:49822,0.4436270471362215,0.9553019084281512,2024-05-05 00:55:36.498220
05-05-2024,00:55:36:52948,0.1348233372020995,0.9431705053190628,2024-05-05 00:55:36.529480
05-05-2024,00:55:36:52948,0.2796317918757877,0.0491912139778679,2024-05-05 00:55:36.529480
05-05-2024,00:55:36:66317,0.3683051163119629,0.2835480296349031,2024-05-05 00:55:36.663170
05-05-2024,00:55:36:68237,0.7624512481967861,0.6415332745215633,2024-05-05 00:55:36.682370
05-05-2024,00:55:36:68237,0.5400188963503594,0.1517136059210793,2024-05-05 00:55:36.682370
05-05-2024,00:55:36:82022,0.3184817346257786,0.3953636429094609,2024-05-05 00:55:36.820220
05-05-2024,00:55:36:82579,0.2535199264314115,0.2705227850856899,2024-05-05 00:55:36.825790
05-05-2024,00:55:36:82579,0.2625387076545679,0.4156809860324927,2024-05-05 00:55:36.825790
05-05-2024,00:55:36:97765,0.3549192440967758,0.3476383236905715,2024-05-05 00:55:36.977650
05-05-2024,00:55:36:106087,0.8209204271007833,0.0273228499516888,2024-05-05 00:55:36.106087
05-05-2024,00:55:36:113951,0.9054861384228432,0.2173015446976216,2024-05-05 00:55:36.113951
05-05-2024,00:55:36:116914,0.3415340389466618,0.3071680005523296,2024-05-05 00:55:36.116914
05-05-2024,00:55:36:116914,0.3588289081772307,0.67765032156308,2024-05-05 00:55:36.116914
05-05-2024,00:55:36:132844,0.4398254484361564,0.9023988629598292,2024-05-05 00:55:36.132844
05-05-2024,00:55:36:133585,0.180099385673545,0.0308518434326219,2024-05-05 00:55:36.133585
05-05-2024,00:55:36:145852,0.1829169402852853,0.7355941137905998,2024-05-05 00:55:36.145852
05-05-2024,00:55:36:152504,0.5079015803323529,0.309179850896962,2024-05-05 00:55:36.152504
05-05-2024,00:55:36:153770,0.1765085916697887,0.3392815922456127,2024-05-05 00:55:36.153770
05-05-2024,00:55:36:153770,0.6548626405229255,0.5375632716857225,2024-05-05 00:55:36.153770
05-05-2024,00:55:36:168536,0.9202494049638642,0.8664827004784398,2024-05-05 00:55:36.168536
05-05-2024,00:55:36:180547,0.2189148959164631,0.9378136401282772,2024-05-05 00:55:36.180547
05-05-2024,00:55:36:184419,0.1316083134409407,0.7008544770758819,2024-05-05 00:55:36.184419
05-05-2024,00:55:36:184419,0.6338428937525941,0.8964736557180676,2024-05-05 00:55:36.184419
05-05-2024,00:55:36:198739,0.5678603133209014,0.93961409532732,2024-05-05 00:55:36.198739
05-05-2024,00:55:36:201468,0.0634133038027832,0.2572426279085122,2024-05-05 00:55:36.201468
05-05-2024,00:55:36:214065,0.8185818521728114,0.3434566744309525,2024-05-05 00:55:36.214065
05-05-2024,00:55:36:218785,0.1983150922676777,0.7449530196078704,2024-05-05 00:55:36.218785
05-05-2024,00:55:36:227404,0.1045990598490861,0.4716733121066383,2024-05-05 00:55:36.227404
05-05-2024,00:55:36:233207,0.3692467974086202,0.1620131416271506,2024-05-05 00:55:36.233207
05-05-2024,00:55:36:238059,0.9481806912357688,0.3034867125073139,2024-05-05 00:55:36.238059
05-05-2024,00:55:36:242213,0.6961894297472078,0.5231283644207556,2024-05-05 00:55:36.242213
05-05-2024,00:55:36:247618,0.4136641645965525,0.2253618738007966,2024-05-05 00:55:36.247618
05-05-2024,00:55:36:251321,0.709894946486249,0.7649482435948862,2024-05-05 00:55:36.251321
05-05-2024,00:55:36:259461,0.2315534615321326,0.5518349120483818,2024-05-05 00:55:36.259461
05-05-2024,00:55:36:264468,0.2623735105064839,0.0757659243902744,2024-05-05 00:55:36.264468
05-05-2024,00:55:36:271530,0.0648130843361917,0.0939661411456136,2024-05-05 00:55:36.271530
05-05-2024,00:55:36:276690,0.6123879652169312,0.8695608102187197,2024-05-05 00:55:36.276690
05-05-2024,00:55:36:283196,0.3898260117326573,0.4928061571440615,2024-05-05 00:55:36.283196
05-05-2024,00:55:36:287249,0.1441655470721621,0.5723899339042011,2024-05-05 00:55:36.287249
05-05-2024,00:55:36:291231,0.9596700885706502,0.6668159590834378,2024-05-05 00:55:36.291231
05-05-2024,00:55:36:299384,0.7320376537992573,0.1624904067688157,2024-05-05 00:55:36.299384
05-05-2024,00:55:36:305960,0.7979672737616126,0.666934210576552,2024-05-05 00:55:36.305960
05-05-2024,00:55:36:311786,0.1503962182402642,0.8575333392333578,2024-05-05 00:55:36.311786
05-05-2024,00:55:36:318034,0.4402724882132037,0.948188572863742,2024-05-05 00:55:36.318034
05-05-2024,00:55:36:324043,0.7654299429337207,0.7810690675217083,2024-05-05 00:55:36.324043
05-05-2024,00:55:36:334215,0.629850173160745,0.9525494390261708,2024-05-05 00:55:36.334215
05-05-2024,00:55:36:337572,0.7010963710478099,0.2004318204351457,2024-05-05 00:55:36.337572
05-05-2024,00:55:36:346741,0.5163037144403996,0.0433172411815887,2024-05-05 00:55:36.346741
05-05-2024,00:55:36:350729,0.6763136247115087,0.9710458404405892,2024-05-05 00:55:36.350729
05-05-2024,00:55:36:357785,0.8050219204492922,0.3228133933672631,2024-05-05 00:55:36.357785
05-05-2024,00:55:36:362693,0.3374997554070236,0.7996735907841768,2024-05-05 00:55:36.362693
05-05-2024,00:55:36:365332,0.0767897255129124,0.0304209237259256,2024-05-05 00:55:36.365332
05-05-2024,00:55:36:379785,0.36133948933442,0.5307361195812477,2024-05-05 00:55:36.379785
05-05-2024,00:55:36:383179,0.0628022505782781,0.6544965544168455,2024-05-05 00:55:36.383179
05-05-2024,00:55:36:389708,0.8781389717570448,0.0686395483041647,2024-05-05 00:55:36.389708
05-05-2024,00:55:36:398453,0.7149607482375997,0.563503680141648,2024-05-05 00:55:36.398453
05-05-2024,00:55:36:399407,0.8116975061338871,0.5067679183799898,2024-05-05 00:55:36.399407
05-05-2024,00:55:36:415912,0.914710249146874,0.79605968450321,2024-05-05 00:55:36.415912
05-05-2024,00:55:36:415912,0.6291870049057279,0.5429702254639062,2024-05-05 00:55:36.415912
05-05-2024,00:55:36:431449,0.9768086969845844,0.785379498851755,2024-05-05 00:55:36.431449
05-05-2024,00:55:36:433977,0.9642009583350551,0.4091053611077713,2024-05-05 00:55:36.433977
05-05-2024,00:55:36:433977,0.2199376457415817,0.8177808919715595,2024-05-05 00:55:36.433977
05-05-2024,00:55:36:448150,0.9273832727407832,0.7565190526070462,2024-05-05 00:55:36.448150
05-05-2024,00:55:36:453137,0.4541447762332204,0.4574392302285005,2024-05-05 00:55:36.453137
05-05-2024,00:55:36:457131,0.9380077919277182,0.4991322648518376,2024-05-05 00:55:36.457131
05-05-2024,00:55:36:462100,0.9733379437531784,0.1726741689085454,2024-05-05 00:55:36.462100
05-05-2024,00:55:36:466138,0.814689550172873,0.6433719249141017,2024-05-05 00:55:36.466138
05-05-2024,00:55:36:470138,0.7756777377192439,0.7039400504026818,2024-05-05 00:55:36.470138
05-05-2024,00:55:36:474140,0.2329020908739946,0.5269652067035475,2024-05-05 00:55:36.474140
05-05-2024,00:55:36:478105,0.7714973952484345,0.817414882082204,2024-05-05 00:55:36.478105
05-05-2024,00:55:36:478805,0.7180649888562465,0.4316649161540483,2024-05-05 00:55:36.478805
05-05-2024,00:55:36:484013,0.3826593985379268,0.6079830462784066,2024-05-05 00:55:36.484013
05-05-2024,00:55:36:487914,0.8169693108120303,0.9937411017864244,2024-05-05 00:55:36.487914
05-05-2024,00:55:36:492363,0.528111960465585,0.2489170550825941,2024-05-05 00:55:36.492363
05-05-2024,00:55:36:492363,0.3198629187672922,0.3782034224799061,2024-05-05 00:55:36.492363
05-05-2024,00:55:36:492363,0.9213816831961325,0.1497412809704944,2024-05-05 00:55:36.492363
05-05-2024,00:55:36:504274,0.6609788590636418,0.0652920921085503,2024-05-05 00:55:36.504274
05-05-2024,00:55:36:504274,0.1763696794071468,0.8529996943829462,2024-05-05 00:55:36.504274
05-05-2024,00:55:36:504274,0.4093097691957728,0.0445237805137105,2024-05-05 00:55:36.504274
05-05-2024,00:55:36:504274,0.2766209529174528,0.2004387566669759,2024-05-05 00:55:36.504274
05-05-2024,00:55:36:520432,0.1827122288484285,0.8110237690725463,2024-05-05 00:55:36.520432
05-05-2024,00:55:36:520432,0.6302283807438853,0.8301283719652512,2024-05-05 00:55:36.520432
05-05-2024,00:55:36:520432,0.7468545022255754,0.9062491248280474,2024-05-05 00:55:36.520432
05-05-2024,00:55:36:520432,0.8792628015400051,0.7520554875946422,2024-05-05 00:55:36.520432
05-05-2024,00:55:36:536009,0.9943376324237296,0.9508132893121316,2024-05-05 00:55:36.536009
05-05-2024,00:55:36:536009,0.4192888319770746,0.9467110442841372,2024-05-05 00:55:36.536009
05-05-2024,00:55:36:536009,0.1307936513119472,0.9106733363514112,2024-05-05 00:55:36.536009
05-05-2024,00:55:36:548196,0.2317465156268525,0.7990786067240722,2024-05-05 00:55:36.548196
05-05-2024,00:55:36:548196,0.0757810474216819,0.5946660980737479,2024-05-05 00:55:36.548196
05-05-2024,00:55:36:556347,0.4051778123178466,0.5874057461085967,2024-05-05 00:55:36.556347
05-05-2024,00:55:36:558405,0.4784185806953736,0.8059192342356688,2024-05-05 00:55:36.558405
05-05-2024,00:55:36:568653,0.3872167280745816,0.8593086256201921,2024-05-05 00:55:36.568653
05-05-2024,00:55:36:568653,0.996818073391286,0.8431312002154747,2024-05-05 00:55:36.568653
05-05-2024,00:55:36:568653,0.7383112414862445,0.6974300244158277,2024-05-05 00:55:36.568653
05-05-2024,00:55:36:579652,0.638065875792247,0.5206619924281518,2024-05-05 00:55:36.579652
05-05-2024,00:55:36:582236,0.5481938666428701,0.5970789500497483,2024-05-05 00:55:36.582236
05-05-2024,00:55:36:589406,0.8799683371623421,0.2842939617344887,2024-05-05 00:55:36.589406
05-05-2024,00:55:36:589406,0.1642918003436798,0.0663920312281169,2024-05-05 00:55:36.589406
05-05-2024,00:55:36:597538,0.4936749930782731,0.1164806038270077,2024-05-05 00:55:36.597538
05-05-2024,00:55:36:599634,0.3880695674642372,0.3368344806723427,2024-05-05 00:55:36.599634
05-05-2024,00:55:36:603722,0.0427022440061014,0.8246466904919209,2024-05-05 00:55:36.603722
05-05-2024,00:55:36:609590,0.5205304061761805,0.1364521881567607,2024-05-05 00:55:36.609590
05-05-2024,00:55:36:611599,0.6347214570434186,0.0048387423581424,2024-05-05 00:55:36.611599
05-05-2024,00:55:36:617785,0.4275993313073227,0.8381494074897436,2024-05-05 00:55:36.617785
05-05-2024,00:55:36:621436,0.7163213671677515,0.8116114406515982,2024-05-05 00:55:36.621436
05-05-2024,00:55:36:628095,0.4849795858062021,0.5692684155829371,2024-05-05 00:55:36.628095
05-05-2024,00:55:36:633200,0.8569552900962754,0.4727782255221142,2024-05-05 00:55:36.633200
05-05-2024,00:55:36:638474,0.7600502162984127,0.895810786460254,2024-05-05 00:55:36.638474
05-05-2024,00:55:36:640536,0.5206338721959417,0.4544257949819298,2024-05-05 00:55:36.640536
05-05-2024,00:55:36:640536,0.0905362963359941,0.5875785827834511,2024-05-05 00:55:36.640536
05-05-2024,00:55:36:648665,0.5883029973511864,0.4301662516323902,2024-05-05 00:55:36.648665
05-05-2024,00:55:36:650731,0.7712095148444128,0.8700142377420149,2024-05-05 00:55:36.650731
05-05-2024,00:55:36:650731,0.417364309591703,0.255552391681401,2024-05-05 00:55:36.650731
05-05-2024,00:55:36:661336,0.0952319395541424,0.2453604517760145,2024-05-05 00:55:36.661336
05-05-2024,00:55:36:671279,0.5916010036974072,0.5359127440420457,2024-05-05 00:55:36.671279
05-05-2024,00:55:36:681630,0.5509034203804338,0.6875215015000172,2024-05-05 00:55:36.681630
05-05-2024,00:55:36:691997,0.626070970988202,0.849834604787891,2024-05-05 00:55:36.691997
05-05-2024,00:55:36:700191,0.9184351255570588,0.2056424173870008,2024-05-05 00:55:36.700191
05-05-2024,00:55:36:702297,0.18368563405432,0.5450377960383457,2024-05-05 00:55:36.702297
05-05-2024,00:55:36:712198,0.0987529996350565,0.4429836770552886,2024-05-05 00:55:36.712198
05-05-2024,00:55:36:722634,0.0199110744466164,0.2400048012094621,2024-05-05 00:55:36.722634
05-05-2024,00:55:36:735121,0.8404715724442761,0.0910019891420671,2024-05-05 00:55:36.735121
05-05-2024,00:55:36:741119,0.651511748886116,0.982696929501484,2024-05-05 00:55:36.741119
05-05-2024,00:55:36:751255,0.7159081834009153,0.9608732795615038,2024-05-05 00:55:36.751255
05-05-2024,00:55:36:751255,0.8210844333501447,0.7959122433505725,2024-05-05 00:55:36.751255
05-05-2024,00:55:36:768159,0.2605789787629254,0.4712127337161862,2024-05-05 00:55:36.768159
05-05-2024,00:55:36:768159,0.7879323276914881,0.0302152597133622,2024-05-05 00:55:36.768159
05-05-2024,00:55:36:783798,0.7065027105281604,0.3610459185108069,2024-05-05 00:55:36.783798
05-05-2024,00:55:36:783798,0.5129693802289881,0.0533658104153358,2024-05-05 00:55:36.783798
05-05-2024,00:55:36:799423,0.8997119742153867,0.1260109681798877,2024-05-05 00:55:36.799423
05-05-2024,00:55:36:799423,0.1021492079340316,0.8080005366780691,2024-05-05 00:55:36.799423
05-05-2024,00:55:36:799423,0.9346827173742548,0.1843039973852415,2024-05-05 00:55:36.799423
05-05-2024,00:55:36:815043,0.8935062320204653,0.7759899133639165,2024-05-05 00:55:36.815043
05-05-2024,00:55:36:815043,0.0148106409965992,0.326180608303887,2024-05-05 00:55:36.815043
05-05-2024,00:55:36:815043,0.5303060502273799,0.9823825775804448,2024-05-05 00:55:36.815043
05-05-2024,00:55:36:830671,0.4606951354840962,0.9693734076337784,2024-05-05 00:55:36.830671
05-05-2024,00:55:36:830671,0.4544565841586724,0.2405793089231921,2024-05-05 00:55:36.830671
05-05-2024,00:55:36:851330,0.5578512313271617,0.1978441432899761,2024-05-05 00:55:36.851330
05-05-2024,00:55:36:851330,0.7875735674354942,0.1660163999965541,2024-05-05 00:55:36.851330
05-05-2024,00:55:36:851330,0.3332191949104572,0.4855971117366247,2024-05-05 00:55:36.851330
05-05-2024,00:55:36:863573,0.4571144006546755,0.9750789317769823,2024-05-05 00:55:36.863573
05-05-2024,00:55:36:863573,0.6055850424202188,0.7513506071431719,2024-05-05 00:55:36.863573
05-05-2024,00:55:36:879325,0.316933215590041,0.7701115549069362,2024-05-05 00:55:36.879325
05-05-2024,00:55:36:895852,0.7752517429003213,0.8969328342208251,2024-05-05 00:55:36.895852
05-05-2024,00:55:36:905824,0.1134641784990896,0.0986307109054929,2024-05-05 00:55:36.905824
05-05-2024,00:55:36:910843,0.4987301126659624,0.5063323011514306,2024-05-05 00:55:36.910843
05-05-2024,00:55:36:927745,0.3808343101729288,0.5415527666182552,2024-05-05 00:55:36.927745
05-05-2024,00:55:36:934459,0.1822916810136038,0.1635025989726773,2024-05-05 00:55:36.934459
05-05-2024,00:55:36:937326,0.582903971938253,0.852284471717211,2024-05-05 00:55:36.937326
05-05-2024,00:55:36:949437,0.2284885054356371,0.6752740438165054,2024-05-05 00:55:36.949437
05-05-2024,00:55:36:951492,0.8592774881940224,0.5525956926878439,2024-05-05 00:55:36.951492
05-05-2024,00:55:36:951492,0.5562279175396165,0.2697384226624403,2024-05-05 00:55:36.951492
05-05-2024,00:55:36:966570,0.5716680972955497,0.269400934708177,2024-05-05 00:55:36.966570
05-05-2024,00:55:36:968239,0.2302815096383297,0.1055293944564035,2024-05-05 00:55:36.968239
05-05-2024,00:55:36:979534,0.94497684663033,0.8164515814042572,2024-05-05 00:55:36.979534
05-05-2024,00:55:36:982976,0.6682928379847349,0.6843187602324944,2024-05-05 00:55:36.982976
05-05-2024,00:55:36:982976,0.2185365067437505,0.2793767184356435,2024-05-05 00:55:36.982976
05-05-2024,00:55:36:999161,0.6237631244179814,0.454852259311876,2024-05-05 00:55:36.999161
05-05-2024,00:55:36:999161,0.5282073072357366,0.3985304423641673,2024-05-05 00:55:36.999161
05-05-2024,00:55:36:999161,0.3376585268719029,0.5043833971573075,2024-05-05 00:55:36.999161
05-05-2024,00:55:37:18526,0.9853647333074448,0.9619396894809608,2024-05-05 00:55:37.185260
05-05-2024,00:55:37:18526,0.5021930097674269,0.0099220524704584,2024-05-05 00:55:37.185260
05-05-2024,00:55:37:29705,0.3959374008018116,0.0159154861000545,2024-05-05 00:55:37.297050
05-05-2024,00:55:37:35834,0.1171716203205727,0.0927661485016704,2024-05-05 00:55:37.358340
05-05-2024,00:55:37:47069,0.3192110811333584,0.9649552519418524,2024-05-05 00:55:37.470690
05-05-2024,00:55:37:51865,0.4094636508887099,0.9229670932357856,2024-05-05 00:55:37.518650
05-05-2024,00:55:37:59520,0.0651361020860472,0.6420216342800432,2024-05-05 00:55:37.595200
05-05-2024,00:55:37:67824,0.4177021268107471,0.899399718569935,2024-05-05 00:55:37.678240
05-05-2024,00:55:37:67824,0.6236974105490998,0.0120344180369433,2024-05-05 00:55:37.678240
05-05-2024,00:55:37:83090,0.6415799948517679,0.7316719753175698,2024-05-05 00:55:37.830900
05-05-2024,00:55:37:83090,0.8477445026636267,0.6956063026321104,2024-05-05 00:55:37.830900
05-05-2024,00:55:37:83090,0.7028588667300398,0.4645087502263862,2024-05-05 00:55:37.830900
05-05-2024,00:55:37:99676,0.4869643876774062,0.5994287174951878,2024-05-05 00:55:37.996760
05-05-2024,00:55:37:99676,0.5566292709152635,0.2711374106877219,2024-05-05 00:55:37.996760
05-05-2024,00:55:37:99676,0.2277438103765297,0.217359362378058,2024-05-05 00:55:37.996760
05-05-2024,00:55:37:124863,0.4839595262385288,0.7728220108079578,2024-05-05 00:55:37.124863
05-05-2024,00:55:37:132182,0.839664227387889,0.5811358001425531,2024-05-05 00:55:37.132182
05-05-2024,00:55:37:132182,0.1122317904382291,0.9859747074372812,2024-05-05 00:55:37.132182
05-05-2024,00:55:37:153486,0.1986443257616191,0.6232263854351381,2024-05-05 00:55:37.153486
05-05-2024,00:55:37:161729,0.1574906164985382,0.2280808084486942,2024-05-05 00:55:37.161729
05-05-2024,00:55:37:169927,0.0259615952325461,0.3788463528511516,2024-05-05 00:55:37.169927
05-05-2024,00:55:37:179375,0.8000819396248708,0.1255836499649218,2024-05-05 00:55:37.179375
05-05-2024,00:55:37:179615,0.5296774614541169,0.7576035055068586,2024-05-05 00:55:37.179615
05-05-2024,00:55:37:194455,0.6962119088904616,0.948632691679385,2024-05-05 00:55:37.194455
05-05-2024,00:55:37:208406,0.2292814509558197,0.946454311591986,2024-05-05 00:55:37.208406
05-05-2024,00:55:37:211014,0.911058740008035,0.946941773788432,2024-05-05 00:55:37.211014
05-05-2024,00:55:37:211014,0.5397129359247445,0.3075290967962104,2024-05-05 00:55:37.211014
05-05-2024,00:55:37:226934,0.1716852055187384,0.3326581853573959,2024-05-05 00:55:37.226934
05-05-2024,00:55:37:230960,0.5579999160168738,0.7398187370106453,2024-05-05 00:55:37.230960
05-05-2024,00:55:37:230960,0.6832719875845559,0.9848762414644772,2024-05-05 00:55:37.230960
05-05-2024,00:55:37:230960,0.0065032708571266,0.5312985192703642,2024-05-05 00:55:37.230960
05-05-2024,00:55:37:246667,0.3484044503599889,0.1373694461882044,2024-05-05 00:55:37.246667
05-05-2024,00:55:37:252260,0.3548718204067633,0.719741693594006,2024-05-05 00:55:37.252260
05-05-2024,00:55:37:252260,0.1749947406407747,0.76560631433717,2024-05-05 00:55:37.252260
05-05-2024,00:55:37:252260,0.4939035064429359,0.2189751017147034,2024-05-05 00:55:37.252260
05-05-2024,00:55:37:267971,0.0293079876432343,0.962428645101173,2024-05-05 00:55:37.267971
05-05-2024,00:55:37:275738,0.3543022715519678,0.10249418632527,2024-05-05 00:55:37.275738
05-05-2024,00:55:37:275871,0.9236006200709016,0.4679250688679788,2024-05-05 00:55:37.275871
05-05-2024,00:55:37:275871,0.8972290580380491,0.8863910247324619,2024-05-05 00:55:37.275871
05-05-2024,00:55:37:275871,0.0019662125133551,0.5430683808298377,2024-05-05 00:55:37.275871
05-05-2024,00:55:37:290407,0.5170457241109316,0.4949498254231642,2024-05-05 00:55:37.290407
05-05-2024,00:55:37:290407,0.3340674064740419,0.7162540901222562,2024-05-05 00:55:37.290407
05-05-2024,00:55:37:290407,0.3687577619719269,0.7216168228586396,2024-05-05 00:55:37.290407
05-05-2024,00:55:37:307781,0.9207835500216616,0.3757456953929682,2024-05-05 00:55:37.307781
05-05-2024,00:55:37:307781,0.0144581140670949,0.6162995218928408,2024-05-05 00:55:37.307781
05-05-2024,00:55:37:307781,0.9110750926956144,0.6139420010039789,2024-05-05 00:55:37.307781
05-05-2024,00:55:37:307781,0.5608133524789428,0.9552644160311772,2024-05-05 00:55:37.307781
05-05-2024,00:55:37:323676,0.8009995522625905,0.7758020759088358,2024-05-05 00:55:37.323676
05-05-2024,00:55:37:323676,0.4436544178032054,0.840843824384298,2024-05-05 00:55:37.323676
05-05-2024,00:55:37:339146,0.8316659913220636,0.9576589429391104,2024-05-05 00:55:37.339146
05-05-2024,00:55:37:352166,0.4053775225941751,0.7391736355399476,2024-05-05 00:55:37.352166
05-05-2024,00:55:37:352166,0.2236525611768275,0.9938101774894303,2024-05-05 00:55:37.352166
05-05-2024,00:55:37:367812,0.7992189878088247,0.7746427953483659,2024-05-05 00:55:37.367812
05-05-2024,00:55:37:367812,0.0782831212951248,0.9452988309849152,2024-05-05 00:55:37.367812
05-05-2024,00:55:37:383478,0.1536393119096306,0.9011932027399508,2024-05-05 00:55:37.383478
05-05-2024,00:55:37:399068,0.4220370456505891,0.5000602119818028,2024-05-05 00:55:37.399068
05-05-2024,00:55:37:399068,0.0452447316880808,0.787173417455467,2024-05-05 00:55:37.399068
05-05-2024,00:55:37:399068,0.3680984092156368,0.1466160748597931,2024-05-05 00:55:37.399068
05-05-2024,00:55:37:414696,0.6415445572061074,0.1336106438599373,2024-05-05 00:55:37.414696
05-05-2024,00:55:37:430426,0.871568439447186,0.0752735552649709,2024-05-05 00:55:37.430426
05-05-2024,00:55:37:430426,0.7166485212371194,0.6102553247100262,2024-05-05 00:55:37.430426
05-05-2024,00:55:37:452587,0.3318227372806471,0.8574184094296925,2024-05-05 00:55:37.452587
05-05-2024,00:55:37:452587,0.1463068937766228,0.8769392724120612,2024-05-05 00:55:37.452587
05-05-2024,00:55:37:468307,0.8009115480087522,0.4771885376050337,2024-05-05 00:55:37.468307
05-05-2024,00:55:37:468307,0.5952377033467405,0.27137243744616,2024-05-05 00:55:37.468307
05-05-2024,00:55:37:468307,0.3946853817894316,0.5210339179133961,2024-05-05 00:55:37.468307
05-05-2024,00:55:37:483922,0.1322292738491237,0.4369451223391918,2024-05-05 00:55:37.483922
05-05-2024,00:55:37:489287,0.8984309142553922,0.0053168461867501,2024-05-05 00:55:37.489287
05-05-2024,00:55:37:493694,0.8542662245032729,0.8201007519727784,2024-05-05 00:55:37.493694
05-05-2024,00:55:37:493694,0.3829605436035682,0.4084397675613674,2024-05-05 00:55:37.493694
05-05-2024,00:55:37:493694,0.3472467826537154,0.9630867087648358,2024-05-05 00:55:37.493694
05-05-2024,00:55:37:506842,0.6350704683653106,0.1208960937887317,2024-05-05 00:55:37.506842
05-05-2024,00:55:37:506842,0.8795604676826921,0.5069294967781365,2024-05-05 00:55:37.506842
05-05-2024,00:55:37:515959,0.2964831295129894,0.8555920418884515,2024-05-05 00:55:37.515959
05-05-2024,00:55:37:533240,0.3508094253040054,0.2481387128616238,2024-05-05 00:55:37.533240
05-05-2024,00:55:37:535874,0.5220614465043302,0.6214910732649668,2024-05-05 00:55:37.535874
05-05-2024,00:55:37:544790,0.3649280694880212,0.0794757017668511,2024-05-05 00:55:37.544790
05-05-2024,00:55:37:552804,0.9906130001165254,0.3299476597720762,2024-05-05 00:55:37.552804
05-05-2024,00:55:37:552804,0.4075840649136799,0.2315878527732091,2024-05-05 00:55:37.552804
05-05-2024,00:55:37:552804,0.0997277463214079,0.7428724136203672,2024-05-05 00:55:37.552804
05-05-2024,00:55:37:570281,0.8238481326457189,0.1786311857486884,2024-05-05 00:55:37.570281
05-05-2024,00:55:37:570281,0.3168949888543449,0.904433351868296,2024-05-05 00:55:37.570281
05-05-2024,00:55:37:590013,0.587026037513475,0.9951533690197172,2024-05-05 00:55:37.590013
05-05-2024,00:55:37:605165,0.726730466532132,0.7223950574952334,2024-05-05 00:55:37.605165
05-05-2024,00:55:37:605165,0.2980281914026603,0.7217020442393711,2024-05-05 00:55:37.605165
05-05-2024,00:55:37:621025,0.8893418537368512,0.8131985956332186,2024-05-05 00:55:37.621025
05-05-2024,00:55:37:622897,0.0413574905322631,0.8096525618414228,2024-05-05 00:55:37.622897
05-05-2024,00:55:37:622897,0.2823009104922105,0.6759736682460536,2024-05-05 00:55:37.622897
05-05-2024,00:55:37:622897,0.0924385998176972,0.7906346784315653,2024-05-05 00:55:37.622897
05-05-2024,00:55:37:638602,0.7028278880645112,0.8611794918116358,2024-05-05 00:55:37.638602
05-05-2024,00:55:37:654687,0.8819647206957855,0.4031639996341144,2024-05-05 00:55:37.654687
05-05-2024,00:55:37:654687,0.953414708950344,0.9481689550890128,2024-05-05 00:55:37.654687
05-05-2024,00:55:37:654687,0.9825804417162756,0.2221528300539815,2024-05-05 00:55:37.654687
05-05-2024,00:55:37:670614,0.8067964715170655,0.4234350794986038,2024-05-05 00:55:37.670614
05-05-2024,00:55:37:670614,0.1549569460956702,0.446801868533946,2024-05-05 00:55:37.670614
05-05-2024,00:55:37:670614,0.2776058480897168,0.2638175117522046,2024-05-05 00:55:37.670614
05-05-2024,00:55:37:670614,0.587131112342067,0.4071037922310689,2024-05-05 00:55:37.670614
05-05-2024,00:55:37:686438,0.1578649892237099,0.958479103698554,2024-05-05 00:55:37.686438
05-05-2024,00:55:37:702291,0.3113914367913862,0.7193600443326602,2024-05-05 00:55:37.702291
05-05-2024,00:55:37:703448,0.5075478041632266,0.3353555067514177,2024-05-05 00:55:37.703448
05-05-2024,00:55:37:719289,0.8561330955209222,0.3563645878479444,2024-05-05 00:55:37.719289
05-05-2024,00:55:37:719289,0.1807403805977484,0.7582499861780689,2024-05-05 00:55:37.719289
05-05-2024,00:55:37:740507,0.1899170572614442,0.8195247491162727,2024-05-05 00:55:37.740507
05-05-2024,00:55:37:740507,0.0175776730777177,0.6678107579739586,2024-05-05 00:55:37.740507
05-05-2024,00:55:37:752727,0.927924806342832,0.3199515575355003,2024-05-05 00:55:37.752727
05-05-2024,00:55:37:768424,0.0108372820154813,0.4116469270978907,2024-05-05 00:55:37.768424
05-05-2024,00:55:37:768424,0.215214504057878,0.303767498657996,2024-05-05 00:55:37.768424
05-05-2024,00:55:37:785565,0.4549042353579332,0.7011639634954839,2024-05-05 00:55:37.785565
05-05-2024,00:55:37:785565,0.190693301189109,0.4369956183246724,2024-05-05 00:55:37.785565
05-05-2024,00:55:37:801211,0.9495530315197888,0.6500905245888541,2024-05-05 00:55:37.801211
05-05-2024,00:55:37:816837,0.0714825762240871,0.1990465968977695,2024-05-05 00:55:37.816837
05-05-2024,00:55:37:816837,0.2752900955156149,0.1380885618738362,2024-05-05 00:55:37.816837
05-05-2024,00:55:37:816837,0.7958827334905064,0.4255505601977285,2024-05-05 00:55:37.816837
05-05-2024,00:55:37:832457,0.8525882733486794,0.9535617287957082,2024-05-05 00:55:37.832457
